title,link,published,date,source
Robinhood stock hits $100 as it roars 30% since S&P 500 snub - CNBC,https://news.google.com/rss/articles/CBMia0FVX3lxTFB5TDVaNnZaazE5eHVUWWVrUUJxcndUUUJqUVZlcjhfa2JWdUY4MW1ENUFiSXE0MzJSODZrVmlQRWxtem9vN3ZtbHF6czFMSDlLaF9feHRONFM0YVZ2Vy12Si1hV19kZG9xb2Jz0gFwQVVfeXFMT1luV1JNV1RaV1JxcTNEODF6aHVLdC1jSEtkM0E3U3pwbWdpNm12R2NBOHBxNFhvVGJ5ZHdBT0xlRHZFajFuMkwtSXpMNjNkX0dSd3FGc0YyYkZSMENocXpzZ3lPMy1pa1FrbHpfU0ZHYQ?oc=5,"Wed, 02 Jul 2025 07:00:00 GMT",2025-07-02 07:00:00,Google
Robinhood’s Tenev sells $11.6 million in shares - Investing.com,https://news.google.com/rss/articles/CBMirgFBVV95cUxPM0VnRzY2NUdnTXJENmNBVVVvQ0tENVdtNGZXY2hWWnl6M3UwNjc5ZjNwN0JNeE1pRlVqMVoxdVFBNGxnbEFQMXgzX0YzNUJQOV9zU2dZdnBYVWNzMnYxclM0UVYwWnc1bVZWOHo3cEk4ZDlXdmxfamVwbzBBclRzMWRZZjVCU0FJSk4wYU1Pd1VuQWJmcHI3dGNxaFhjVVBaYkVzdGFXMzZjQTM5SFE?oc=5,"Tue, 15 Jul 2025 20:56:08 GMT",2025-07-15 20:56:08,Google
Investors Purchase Large Volume of Call Options on Robinhood Markets (NASDAQ:HOOD) - MarketBeat,https://news.google.com/rss/articles/CBMizgFBVV95cUxPTlFyVnlCc1VOWFZvOGNBSlQyT1UweTVZTUNhRU9acE9FUXJZb2s2dlpTOEE3c1JqT3Jfc1FVdHJiY1E4TUdScDJQQWd0dEplS1hQMjhueWVIN0IzWXZaNjVmODBfZ3Y3V01QMEFJTkpXMGplZ1BpNmdIb1U0S0pFUzJ3VklEdEFWWHJYUEdXa2Jsek8zWUNXb0RTNTM1Yl9lcEdTMFAtVTloZVo0cTNNT1FvVV9CMVJ5cDNXa0RCZ2J2Y3duVG5qN0hDamQ0UQ?oc=5,"Wed, 16 Jul 2025 21:31:47 GMT",2025-07-16 21:31:47,Google
Robinhood CEO downplays OpenAI concerns on tokenized stock structure - CNBC,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNd0M4ajU5ako4dUVDTmM4VmJjOGYxaHpYYm43dE1HSEtfTUlvWXU2WDlHVXh1M1pYcDZnRUl3anFjblptWFlIUXE4a3RFRjJ6YkYwSUdjdW11eTBXdEptb2lTSEh1ZUNxc2VpYU96UF9TWUtQTTBQeTJIdDdEemFEUGRZcWJqLTlMU1ZSd2Z0bERreC1WTHdQMTNIM2t5REFXb2xZelZmekvSAa4BQVVfeXFMUG1SQm9qSjZVNHZMQTFYbFRNQlhPU290ckpVSEdCUFo2RS1MZTNsdmgwQURJdGFOV0VIa2FfRXIyLUo5WFZLdjZfaVV5dGhRcGc2Z2FvN2U3VUFfeWdWSGhPSm5zUG9uR29HLU1kSEdUZnV2S3lsMzZFS3JKMmtQQzhyM3ZXSzhQaVpEZ2E1NUlXclVUdFVwMFVpRmh3dE51NVduVnhkXzVUaDFDUjlB?oc=5,"Tue, 08 Jul 2025 07:00:00 GMT",2025-07-08 07:00:00,Google
WonderFi turmoil deepens as Robinhood takeover looms - The Logic,https://news.google.com/rss/articles/CBMicEFVX3lxTFB0bnhwZktwQzVsQ2lhRWhSRThJMVFHYmtZdlE2dUlLVVpXb3YyQzd1c2tteE5udHphN2RYMmpGRDAtNGdBcHNnX1RXb3FaZ2VKU3ZWQ3FWNVg1bDBmNk9VQU9vbDZBdW1uci1QRUxudm4?oc=5,"Wed, 16 Jul 2025 09:48:31 GMT",2025-07-16 09:48:31,Google
"Robinhood Launches Stock Tokens, Reveals Layer 2 Blockchain, and Expands Crypto Suite in EU and US with Perpetual Futures and Staking - Robinhood Newsroom",https://news.google.com/rss/articles/CBMi_AFBVV95cUxPcURNSlhkbEt2WlFDRUpyVjhGeUdMN296SUo0cXNVNlNZWERLblNvVlZDdHY4cy0tekZac3pUY1pITnRSWTUxcVJFUWJOZFFzeXpWaXFoczJxeEx5dC1rX1hhVzk4V3k1NmRmd0R5dmp4VmxfV2ppVHFOS2dKcXYzWGFLbGxYN2VqVXpDd1NyZnFDVjNMY2ltTHR2QkdkOUQ2UlRrZXV3bGx5YjlvRFAzSXlOejVmMjVNaVd0LXFZNURSZDM2bmhGYXIyYS1kMXJqUzVaZmZmTnYwQjZYNWpGeXFSUTlJaXA5c3B3MFh1YkxlOV95ODJLckVpVEs?oc=5,"Mon, 30 Jun 2025 07:00:00 GMT",2025-06-30 07:00:00,Google
Robinhood Markets (NASDAQ:HOOD) Trading 2.8% Higher Following Analyst Upgrade - MarketBeat,https://news.google.com/rss/articles/CBMitAFBVV95cUxPR2pzcnAya0Q0TEdxVXV4QlhVX1RpaXpEZlp4VlNsck42WmdGQ1ZIS2FLeDlfa0hOeG1aRVpFYVRHLW0wMkhVY0ZoTVRXMDF4MV95bWlLaW4zbWoxZXk0TjVtNl9xdW12N3JZTEN1Mjd0dW9YZmRzRUxBSkhXX2ZPTVUxbTBNbkRvcXYzUWc0c0RhMTlZQWZCVmpTZ2c4dlNDbExXbDNKY0JDN0V6aEVhR1FNTlU?oc=5,"Wed, 16 Jul 2025 07:00:00 GMT",2025-07-16 07:00:00,Google
Robinhood Stock Sets Latest All-Time High on New Crypto Offerings - Investopedia,https://news.google.com/rss/articles/CBMipgFBVV95cUxOakU2c3RxQk1xWGt4Y0xseEhNejlRT1p4THR6dzR6cHRyZnZWOUoyYmw1ZEVLV2s3cG1mVXVTbXlRZUp2TFJYaFFEcGpzQ19xdmk1cjZqOWRRbTY0am1HdFRpQ0U5VmFua0V4bXpfcTd2S0VlZU0xd1hhMnFNQ3VTSHJpSUxCOU92YmdIRHcyc2dJOW9Hclk1UEtRV3NzU29OdUJ5OS1n?oc=5,"Tue, 01 Jul 2025 07:00:00 GMT",2025-07-01 07:00:00,Google
"SBI Securities Co. Ltd. Grows Stock Holdings in Robinhood Markets, Inc. (NASDAQ:HOOD) - MarketBeat",https://news.google.com/rss/articles/CBMi1gFBVV95cUxNLVpLS3N0Tk5QaDA1dUExanhOMHRlazNOTXdWSXU1VjhrVFFQS0kwX0NFOUh4N2RvSWc3bjJTaDJWZXdKdXpnWlROYmpGbklMZ3lZUC1aZmhUUHNqeDRmRVJSUjRtOGxTYVpDWHozOHJDYV9DZXk3bU9zSFVIQ2JpZWRyVnV1dGRQNmxRM2o5Y0VjakRyX1lsYTZHZ3F5VjdCV2xoUVE0ODI3UEl1LThjLXp1eGU2U3dWWjlfQWpjV1hsZHRVb3RnZ1EzUnRwS0dUbmQwX1d3?oc=5,"Tue, 15 Jul 2025 10:29:14 GMT",2025-07-15 10:29:14,Google
"MicroStrategy’s stock surges as bitcoin purchases resume, lifting holdings to above 600,000 - MarketWatch",https://news.google.com/rss/articles/CBMixgFBVV95cUxNT0xHWjNrXzduQ1h4SHJtQUZhYmYxS0Y5LUd2Q1RVYXJFeVNOcTVETXJTd19hY01Mak1ySmpURHJFRU92YWM3dlZvSTlkcXJURVl2eTJFN2otZm90dHlWNUd3a2Foa241aENJUGZKNk1lT3NkaHVxcWZIYTcwczNIMTZoUDdMVnV4aUUwUWJQSGJEaFY4bVNQa1dySVpnWGdhOGhwanViaWhMQ3BpTTA1cW1oUFhPODFvbjBUNUI3QVh3SW9xbHc?oc=5,"Mon, 14 Jul 2025 14:29:00 GMT",2025-07-14 14:29:00,Google
