title,link,published,date,source
PepsiCo’s Optimistic Earnings Call Highlights Growth - TipRanks,https://news.google.com/rss/articles/CBMipgFBVV95cUxNc3Q5RHphQkdTYUJJek9yQTE0Xy1EY1JZcWVYamNsT2MwZzEzZG4zTXlqZlVtSVp5NXZLZ1JGR0pqcjJlOUkzRExRY05XU1Noa0p2S2lNcXVIX1dpZ2E2NzhkUk9fQ0ZPdVMyRDB0ZFFzSzJReWRpNnJCdjA3SVNPSWZGSWIxc2hKajMzdjV3Y1hVUzg0VWdJbEt3OUlnWmtWNFo2TUdB?oc=5,"Fri, 18 Jul 2025 00:01:05 GMT",2025-07-18 00:01:05,Google
Wall Street ticks toward a record as PepsiCo and tech stocks rally - MPR News,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOZ1NRdHFhXzZ0M1V6RExvNjF2OFlrOUJIUlhfZ0J1ODFSVlBVN3laUlROcUtfUnk0WGh4WGNQUWduenJzOFIwSUNRTWpaUTBZdGlEZ3RYZzFqSVV6ZjN2M3NpN3hDVjltM2d3VU5vbHJ6WUpKa21zMmxhRHVKZWVSRVlBMTNPYnlZdXBZbk5adTlYUE90S3Foc19mZGVGZ1FBa2pjcno5Y3FhWjg?oc=5,"Thu, 17 Jul 2025 16:32:00 GMT",2025-07-17 16:32:00,Google
PepsiCo’s brilliant recovery plan sends stock soaring - rollingout.com,https://news.google.com/rss/articles/CBMif0FVX3lxTE1kQWd6ZGg3VFo4azJ1MGk1UlBrMkZfQ0Y5bnhLVjBvNUN3cVVYeWVTanhtdlh2SThuYlVSOXRobXdPZjBHamxaVHdOMkF6eXN0UlhtdFpmVUxkVzFnSTJjcVNMY1lFRlhaU0tFSXVtbHRxSDlWVzZvd0tjLWxOb1k?oc=5,"Thu, 17 Jul 2025 20:21:53 GMT",2025-07-17 20:21:53,Google
"Stocks making the biggest premarket moves: PepsiCo, Starbucks, General Electric, Cars.com and more - CNBC",https://news.google.com/rss/articles/CBMihAFBVV95cUxNY3hkaXNFeXh5Uy05c0FueXNrYTdNOHVaUWNzRGN0NmRLeXlFMHNVOWlwbXE2SjhtWnd3Uk5BMW1vazViU19ERGtsRWpTZEl4enN3Ujk5WGlCSl9pY1lSMkY5N3dzVk1XdHFmMkYtZmIyci1tMUdodk5LazNUSnQ4ZHBnX0w?oc=5,"Thu, 17 Jul 2025 12:22:12 GMT",2025-07-17 12:22:12,Google
Why PepsiCo Stock Was Climbing Today - The Globe and Mail,https://news.google.com/rss/articles/CBMivgFBVV95cUxONzJOZllaa2NJY2s4Y2NFQjkwWHY1WG0wUFd1RFh6emhmZ1ZXOE5lY016QTJfSEhoTWRLNjVRck1ydXNDUk10aXhtZi1uMWd2bldZUkhHTERWaTF4YmxiNkM2WWVHS0pBdkVMNHNhVWxDbHdlYkFyN1hmVF9LNF9aLW5Rc2tMSE9rR1JmeUxmTGlTZzVEQkdnUS11Zkg5SlctSVA0bzc2Q2lYenFnWEFIeFNMaVNzVjRMa18yVGNB?oc=5,"Thu, 17 Jul 2025 18:55:45 GMT",2025-07-17 18:55:45,Google
"Bogart Wealth LLC Sells 60,810 Shares of PepsiCo, Inc. (NASDAQ:PEP) - MarketBeat",https://news.google.com/rss/articles/CBMivwFBVV95cUxOcXJmbjA2UlJSWHliSG1MbThGSUxMbmJNTWlmU25ZREY0OWo5WmNmRHBNZnBjSy10N0h1TG9DcnY3WTRzdDNWZjAwemVqUWI5TkYxdXRxa2FpdVVrVGZLU25TVnVTMUtVejl5Y1JJVU5mQXVGWHBjVHpEZEtOUnBqaTVtZlBLYkFBd1p5VzNMLU5ZQjRUNnFPRkdpNWJMalY4bVYyNmtVMzBfeHhzN0t6c1N0NXhQenBVbGFza1NoTQ?oc=5,"Thu, 17 Jul 2025 23:43:52 GMT",2025-07-17 23:43:52,Google
"PepsiCo Creates Integrated Value Chain Enabled by Tech, Data & AI - Consumer Goods Technology",https://news.google.com/rss/articles/CBMijgFBVV95cUxNNTZmclpPeWVEbWR4cnZCcHVzRUpZRmFKNkZqajR2R3kzTDUzRW94T09FSno1Y0xXX2NnNlpaNzdjcjdBNFJ6eVotN0w5djJHbnRpRTQwV1JJN3dRSFozRnRTX1lyU01aWHBWaHdXX2hnQ3RkcDBfbXdxM1VXcGZGM09GMWdGN0dhZ2NyWFd3?oc=5,"Thu, 17 Jul 2025 18:21:57 GMT",2025-07-17 18:21:57,Google
How To Earn $500 A Month From PepsiCo Stock Ahead Of Q2 Earnings - Yahoo Finance,https://news.google.com/rss/articles/CBMif0FVX3lxTE1LZVVLeUNVeFE3c3pQYTJXQ0YyeWNXNXR3cFZhYUFraTEzd21udDNPZ1BDN2lTN3JHVl9XTzlsSUxSQmVmNWZDRUZLLV9zUEJ4UTRkSGhncm1KVVNfQjZQZFVidmVYTEpYQW9DVjZkc0haVExMWkw1aVNmdjNRUDA?oc=5,"Wed, 16 Jul 2025 12:07:25 GMT",2025-07-16 12:07:25,Google
"Massachusetts Financial Services Co. MA Buys 923,766 Shares of PepsiCo, Inc. (NASDAQ:PEP) - MarketBeat",https://news.google.com/rss/articles/CBMi1AFBVV95cUxQTDJ0Ynd1X3BhQXRVRkdTdjhPU2lPY0k4ZlJOZXJ3VmlhRUFEb0V2V3dVZGo4dHQzTm5BWGY2M2ZBR2FoSXFBWldHanNJRTBGSElVV0F3RGZGRDZab0w5VmYwMDJMUU9tbnlwR0NuMS16a0JYZWZVUWdFZUw5aVhhV2VDQXVfendjSXA2Q0JOM1JBOHN3eXRoOVAyaHJjTnNhQ1hVb2lSZXhjSjQ4MFFxNTBuN2trdkl4RTVxWUhWWHZNdE9aZGNBRWlWbDFCWEtYUUM5Qg?oc=5,"Thu, 17 Jul 2025 21:10:03 GMT",2025-07-17 21:10:03,Google
"Compared to Estimates, PepsiCo (PEP) Q2 Earnings: A Look at Key Metrics - Nasdaq",https://news.google.com/rss/articles/CBMilgFBVV95cUxQNHltS0pPZFp4RzhZUXlZcm5SNDVnS3Z3V0pqYk5TN3U0bDZoY3F0NjJJcHhCTEpnZ0VXUkpZMmxTa2F1NjRfNlRVVWV0eFZaQWE0ZUxZQmpzQURVakVTdVVCV1VidGdtcmllYWpMN3RTdWNDWXNmQ1c3OTJudlNNS3ppd1JOSWdCNkNCSloxWU83dEFNb0E?oc=5,"Thu, 17 Jul 2025 13:30:00 GMT",2025-07-17 13:30:00,Google
PepsiCo Q2 Anticipation: What to Expect? - StocksToTrade,https://news.google.com/rss/articles/CBMicEFVX3lxTE1tNWJTMDNEVkxLc2t4MHZiVjEyTlcyME4xZzhEZldndFQxeVZoOFpOV2Y2cDFRNHNGWEZYQmM1Q09HdFdmbHp4c21WUHU3VFZ3b3czblBBUmt1enJiXzhrVHAwOXljajNJbXpkZ1VSMzA?oc=5,"Thu, 17 Jul 2025 14:04:00 GMT",2025-07-17 14:04:00,Google
Wall Street ticks toward a record as PepsiCo and tech stocks rally - The Hill,https://news.google.com/rss/articles/CBMizAFBVV95cUxNVUtZRG5MQTZjR0haV0RNUXp3bnN0Tk5wVzZRTzRwVHROekRlTVRrVkcwSGliQ19LZkRyVkRJcGNvZ29ZWDJZbTFkbFFuQmFhNGlfenlvQzM1M0o0ZmpwWC1VdmRld0JfSHA3bXJPT1pVeTN4R25WaUtrT3VmMmZfazFUOUY5emNlNUxaUEZEcFlCT1M1ekdfQ3hKcDhxSDZtTl9BWEhzdm5DWG92X3dnVzVkRmU1b3ROeTRrM3R4anRmSzdCWHZrRzVfSXTSAdIBQVVfeXFMTTZLejEwSlljR3N6aklnQUhOWkthNDFRdkxhZ040cldDNy1YSVVfR2gyY0RuV1VZU0FEZExTNDlNZ0N6MkNaQ3lCbmVVQXdVR2RlM2lCVnBvTzBRQjFUZmxkY1lNUjB4MTI1Rl9mRVpwVERIemZ1YmZ4ZkJQT0xLSkItVzlBRURGVHY1Vk1qbVJTMW92T3RnLXN0Umlac0tjQ2ZHRVFWMGpQcUlpYl9rWFVELWVhbUZPVHN3NzVWakdGZEE5eUdJUGVaZURUUkVsanJn?oc=5,"Thu, 17 Jul 2025 18:32:00 GMT",2025-07-17 18:32:00,Google
PepsiCo (NASDAQ:PEP) Surprises With Q2 Sales - Yahoo Finance,https://news.google.com/rss/articles/CBMigwFBVV95cUxQMTg3M0JGWnJsa05xc0EybHVzQ1VDTmlob2N5dVgzY2pJVFY3UVdSRXhGZW1kLWFNS3hRcDkzLTJWYkZZYWlZbVJDbGJBeHNwTFIzY2NGY3V1TnVFSlB5NkZrLThQRHdtNkFwT2QtaVNWUTVXX1JEXzgzb184Zjk5elVhTQ?oc=5,"Thu, 17 Jul 2025 12:47:17 GMT",2025-07-17 12:47:17,Google
"Wall Street cruises to more records as PepsiCo, tech stocks rally - ironmountaindailynews.com",https://news.google.com/rss/articles/CBMiwwFBVV95cUxOalBqNXpLRkhiY1RUaDc0SW1BcTE0QS1reEhEdnFvRk9LRmpMMjU1TlNycUhQREdzQ1ZpbXlfQXI2bDhFcU9lNkJUcUwwWEYwUmV5LXc2Z1g1Z0w0dDNsWUlwQlVnQkNhN2FNbWxsUU5ZRVVlRGhIUm1DMlFaTENBTFZJRDBsamdhRGYwQjg4Q3lMNGpTWWZ4cW9uX0dlU3lDYm9GcVQ0am50elF4NjFLUTVCSHc2U19xZC1HTlV5dHRicVU?oc=5,"Thu, 17 Jul 2025 22:36:14 GMT",2025-07-17 22:36:14,Google
PepsiCo (PEP) Stock Slides to $159 as Margins Erode and GLP-1 Risk Grows - tradingnews.com,https://news.google.com/rss/articles/CBMie0FVX3lxTFBITFZranhnS3lZSm53TVNyMnlVaTk4MGp3VzhhLU9lb3laaXU4WExmXzJzT2stMXZXMmx0NThseUhCSjgxY0h2ZHVZWXhTRmw0WExrXzV4TUxVZGgyVHhQSG1jWm5WZFZYUUpNMkozcWRvTTlQR09BOTk3SQ?oc=5,"Thu, 17 Jul 2025 19:56:41 GMT",2025-07-17 19:56:41,Google
What PepsiCo's CEO says about consumers & earnings - Yahoo Finance,https://news.google.com/rss/articles/CBMiiwFBVV95cUxOdDJ2aFlweS05WWhTRVZ0ODgzb21hQ2FyWlo1MnJlRlJtaVMzbXpiS19qTVl3aU5OTVJQRkRYTW5YUVlPRGQwdHJvWGJvaHFsUEFuQS1DTkk4TzNFeXZkb2Uta1hIMHVWMmxCTnRITFJ0Q0c0aUZfdUFCOEZiWVBrUGdoRnlwdXJ0Z3hJ?oc=5,"Thu, 17 Jul 2025 14:15:31 GMT",2025-07-17 14:15:31,Google
PepsiCo expects smaller decline in annual core earnings - Yahoo Finance,https://news.google.com/rss/articles/CBMijAFBVV95cUxQYkRySlU5VVBnMkp3Y05FdlpuLURtQXNtRWx5eExQNzdZN0dDX3lvNVB2LTRaYkU2TkhqUW1GMFVWTVNGSm1xY0o5SjBpXzMxWTR3TWxldzQwbFdPZXVpRmZVZWFnWTZ3RnU1N1NGS3pELWFhNlE0emhZSUFHQnE0NTNQdkw5VnhtdEQ3TA?oc=5,"Thu, 17 Jul 2025 10:10:51 GMT",2025-07-17 10:10:51,Google
"Stock Movers: PepsiCo, GE, United - Bloomberg.com",https://news.google.com/rss/articles/CBMijwFBVV95cUxOU0Rkdkd5RHVESFJTeldFSHVnM1lyREpiWWhQMi1uVW1wTWRib1p5QUtsaW55ZC1jSWxnWVR2SWoxU21ReEtWYWRrOERWY2lFQkNmMFgzNEtiYl9YNXFLREl3cFZoekxhbGRQaVd1XzdsaURNbFRnR0FnVndjMzVlLVROel9jMlJ4NW1QTTgzZw?oc=5,"Thu, 17 Jul 2025 11:24:15 GMT",2025-07-17 11:24:15,Google
Buyers Beware of PepsiCo Stock (PEP) Ahead of Today’s Earnings Call - TipRanks,https://news.google.com/rss/articles/CBMimgFBVV95cUxQR0NLU0xldFZQbXlfakIxVmtWWUhhUWJlTHlSdWd6ZHZHa0NpQkFVb294cm9lb2xCVERnQ2RxSThIYzY5Yk1wZjlDM3p3QjBXc0dQblJlc25UaDlHMWtVMUpmaWVucTBvU3ltT1ZpTl9COXBpSXBLTmFvYlhPYVA5NnNnUTRxaVAtVG5kaWRZem5MdE4tTWJuUFZ3?oc=5,"Thu, 17 Jul 2025 09:09:27 GMT",2025-07-17 09:09:27,Google
PepsiCo Overcomes Lagging US Sales in Strong Q2 - Transport Topics,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE56VU5IVlBTMkRoeWFaNHhBOVhzek9hZE81bHNxR20zbS1KOHAyWl9CZUlCOWdHWklaZm5wZjZvQ3B0cVAyd1p0Z3VCWGxoTnFPVENkYXhfMGVydnRuaEVuN3Z2ZjdPcWs?oc=5,"Thu, 17 Jul 2025 13:54:38 GMT",2025-07-17 13:54:38,Google
Earnings call transcript: PepsiCo beats Q2 2025 EPS and revenue forecasts - Investing.com,https://news.google.com/rss/articles/CBMixwFBVV95cUxPOHpnTUJFOVNEV3ZGYUg4cmpKMjhoUzNKUEJoOElXYVpOZHQzbkdiRWh3MTc5MjJwVkxhLVVGdGEtS2lxSkRDUmI3WEwwdWJtSE1Dd0gtTk9tVVAtSk5idU9NM2RGQjMzY3pHUHpCZ1FieWNoMjhTV3EtVXFhZVRVbTZTTTZBOGlKS21rT2xRbmVWMUxpRXFQeldLT2hGbTNUUkxBZDRWUFNadVE0dWRmTWRyRTBjbHdqOEtsMHBoZWFZRHY5R2Iw?oc=5,"Thu, 17 Jul 2025 13:40:37 GMT",2025-07-17 13:40:37,Google
"Earnings Snapshot: PepsiCo beats Q2 estimates, reaffirms FY2025 revenue guidance - Seeking Alpha",https://news.google.com/rss/articles/CBMitwFBVV95cUxPRzk1cjl1aGhieWpCWWJfb2lKZGJQd1RlVUFDVldmN0VxdTExR0d3SDQ3VTdjNDVNckg1Zk9JSWNQQkFEVzJvNmVpUnVNc01GU19kdVJod3JGeHl0WkMzVF9kNlhNb21WVVp0OXRkTWhTVF9nZ3B2NHY4UXNYVURkckZnT1lPZHdzUk5XLWIzMFdaZ20tWXB5eGFCOEZQcGU2VEJvNDBYNmcxOEdmRU1zN3NySmttc28?oc=5,"Thu, 17 Jul 2025 10:16:00 GMT",2025-07-17 10:16:00,Google
"PepsiCo shares rise as earnings beat estimates despite ""challenging"" environment - Investing.com",https://news.google.com/rss/articles/CBMivAFBVV95cUxOYThGZER3WVpuNi11X1EzR1UwbzFrYzhKVS13OU1zei1CYkVOVk91RTRqdkNOM3ByTmhMNkIzVkV1Zmh0SVFLaG4wSU54UEVLcTE5ZFdXRWp5dU1ZMHVub1pxa2gxSFRZdUpkUEg5UW02eWpuWTlCY3VuaU1xd2R5WG1GRzIxUzlIcWpkaGlzR1JoTWpKZzhJMDVUTEc3Ml9IUW1vQ2ZnODkwWnlySDQ4VnV2OUhVVjdpTmMtWg?oc=5,"Thu, 17 Jul 2025 10:30:00 GMT",2025-07-17 10:30:00,Google
How Will PepsiCo Stock React To Its Upcoming Earnings? - Nasdaq,https://news.google.com/rss/articles/CBMijAFBVV95cUxNenV0TUI5RzVvckxvVy03cDVqd2tET3ZuOW5FTkQ1ZF9DamppcEtPcWl5a09kc0RWTVJNem5ITWloMEtiQzFuRWZQQk5KdC1zUW5vbTB3b1FocjZubTFSakk3RmF1ZW5DcGU5dTlPV3pta2plV1F1R053OE94RGlyNUdHRVRoblNqTmljeg?oc=5,"Thu, 17 Jul 2025 00:49:00 GMT",2025-07-17 00:49:00,Google
PepsiCo earnings beat estimates even as U.S. demand falls - MSN,https://news.google.com/rss/articles/CBMi5wJBVV95cUxOQWhtTjRMMFZmSDlkSVFHaFphQ194WHI0dVlWSktWRTBULXAxS2VRaTZzQmx3ekxndVNXYllDOEd5UGNERmR1NlQxUUNoTFhFNlljU0NYMGx4cDJ5cVF4dUdLVG5kWWNOVWo4ellIVmhDODRFTzhxMDEwN01uQmU4d2Jic2RLUjctUFVxNkRZWlBacGRib3JMbGxZb3ltOHdQazFRemxMLWt1MkpERGxaMGQ3a1JqTGFkb3pRQnRwZ3FoZWdMVV9hZFdEV0RVdFMxVjR2MFJ6a3lUMVNQb09aeWxOWlBweVpLc1ktRlNuY1FLUDYzSFRaS043WHFvdk9GTHVQQkREUkd1QkZYSHY2WldpWGxYSUVQbDVjekZhZ0ZMeGE0Z0J4a2V4ZUU3N1dPRnBWRW96WS0yZTJHRDF1akEtMjZIREZJRXQ3dGNnVm9USFFBcGFYLW1fZF9mNUtDWWF2ckU1Yw?oc=5,"Thu, 17 Jul 2025 13:06:47 GMT",2025-07-17 13:06:47,Google
Retail Sales Surprise Lifts US Markets And PepsiCo Shares - Finimize,https://news.google.com/rss/articles/CBMijwFBVV95cUxNNFFCek9XSzJ3WGJBVmdCeVpJSDhhYlBCdmU0NUZLRU9BWWdFa3dyQWNYcF9sUkx0NGQ3a1VJUTlDTUNxSTd0QjNwZ0V0bHJzX1ppN3BYQ0ZTMk1KZk5tWHN0R0FZQWhvbkQ5UVJwMnc3cXFEbzhiTXgtaVJIeWwzcXJWY2M4NFYtR1FJdHhHMA?oc=5,"Thu, 17 Jul 2025 20:15:06 GMT",2025-07-17 20:15:06,Google
PepsiCo posts better-than-expected second quarter despite lower US sales - yourvalley.net,https://news.google.com/rss/articles/CBMitAFBVV95cUxOUGNLaUxvSWFqUkN4UG15cEhzWXVldmJpVWtwa1h6b2lDVXdubDZ4LU90akZDeUtlalVkdlJ1b3ktN3RpbHRmS3B4VkhoYXNSWGFPa1pGb1o2dm43ZV9icVZLT0VJVEhyX041ZnJSSkVjeWg1NHp0bXNaSUlHay11SlNKcVdha2hISHEwYmhTdmZUb05nUHBZQWJEeWg4dC1fb2RvLUdtSjM0ekdsd0RwR0hPeGE?oc=5,"Thu, 17 Jul 2025 14:02:33 GMT",2025-07-17 14:02:33,Google
PepsiCo: Q2 Earnings Snapshot - Chron,https://news.google.com/rss/articles/CBMihwFBVV95cUxNeWNTcm1ILWo0QXdkc0NHdVVhU3Z2SnY5ZVFzRmd2VGgtZEJ3ZkViLVdmM05yTjNaei1oUWFHMEdrN0t5b29GRVhJeFRDUzZDVTVDUmc0dE9KMEJwWV9HaWNpTWh6ZHlra0RJbmFFSGQzajFYZUc3LTN1UzUzVUM1dS1sQXVtbTg?oc=5,"Thu, 17 Jul 2025 10:33:42 GMT",2025-07-17 10:33:42,Google
"US stock market today rallied: Dow, S&P 500, Nasdaq hit new highs as strong TSMC, PepsiCo earnings and ret - The Economic Times",https://news.google.com/rss/articles/CBMitAJBVV95cUxNT3l5WnkwZzZ4aUJ4aXRIWXVIcElyVl94ZUlLX2hIZmtPM2lTOHpJckJZM2dCblFRSU9TaVpqMkRzOXFZalBQUWlPeGZfaHNrTGoyNnJnUVFhMFNMemthVHZ2NUk1VHVFazRNRmNvOFJlc0pXY1lLc2ZnNk04NF8yY2RlN0taa0Y1eXlmaG1uZWcwWGNhZDFDcWxENDlBZlkxZ20xRWV6cXVwTTRUZkhFdEMyNUFjNFRRTm5LeUV1ZUUtckJkZTh4MDhySkVuaXZXemRONUQ0VDc5bFctdGhZLWV1QVpCdWU2bE1XWU1Yd0dZcmRFbEF3d0E2cHp4aGY3TmFnZzYtQm1QbXQyUkktYUxEVGU1RDJlQkxUckxEbVZBeGJSLUttWWxLLTQtMkpfamNaYtIBugJBVV95cUxPcG5VQk12R3c0WmNsamhCZkFGQ1daOXZBVXBkbk9jU3l6aHdVRWNIVkJDdHF0b1FpX2VtRE5id0NFVnNzUW1UU1NnTDhRT2dLRmdfeU9NSXpRb1NZT3FNYXVNcDRqSkN3U2c0dFFiZEZFRWtTTUl1eGdEUVhKb05SSW5WTHVJSF9YYWVfQWxraUhCbkduTXotTFJkWmx1dFFreGtuQWY3X2lOR1pzV2p6VDNBQ0R4NUtUN0k2Sk9FZGp6QVZpb2piMTU1LW45ZmtNbm94Slh2Z19YWld6Q3lPWW0wSDhrY1otdDBTQUZLMTgtaXVEUWVXcXR5Mm1fX3NxaEZobzVQY2pOZnlvbnloTEFpNlhUUUs4OHd3aFdxelpJYVNqWlBMeUxiRmp6cWhsSlZ1b3BON0VrZw?oc=5,"Thu, 17 Jul 2025 14:52:03 GMT",2025-07-17 14:52:03,Google
PepsiCo (NASDAQ:PEP) Trading 6.6% Higher After Strong Earnings - MarketBeat,https://news.google.com/rss/articles/CBMisAFBVV95cUxQQS15eFlBWDdpM2RKb2w0NkZFNFpQUk1QU0hTZlkyYjl3eFBOQ1lXOXBFLVFaUUlrbjJxQTQxLXpHX2g3ek91amRib0dWT2Jnd1AxcUM1R3h1Y0JXRGVPYmw4RGRDZkNjQnBuNlNkeFNmVmFrRGJ6WDFuUUtVVXRySE1Pc2NOTUR4UzNvWkl4dEdVWnZlMUpnc1pTcnNvMDl6SHNfSjVvc1VkU1V2Z1ZHbA?oc=5,"Thu, 17 Jul 2025 16:29:11 GMT",2025-07-17 16:29:11,Google
"Cramer's week ahead: Earnings from JPMorgan, Netflix, Goldman Sachs and PepsiCo - CNBC",https://news.google.com/rss/articles/CBMisgFBVV95cUxORmpQbHl1YzhwNHhXUWp1WkUtNUdpS1EwTERSZjJvdFpuM3dqR3N3OEJIMWpoSUMwdmxSbHhRMHl2MEN1N0xqRmIzNlh4WVE0M1hCOHhGT3l1SVB6UkU5NFNmc1NOUUdscXhVWl9NOUgwTDNYTHJyOS11SlVwaG8zUXd2NkxsNUg4TF9MaFl6MlVNMGs3S1MtVXZ0TVBZOGJDdkFINXV3MXY5ZXJmLWFhdnNR0gG3AUFVX3lxTE5JdlJBY29MLVpDaUtaaW5Rdjg2NWlPN2cwMEFwOXVjdklYelVscUtBMU8yaExLQnQ1U20wVS1nMjRYX2c5eUpBVjh4TUxkbUJWWGd3SzJyTXQzZVpsdXpTdFptMS1CNU8zOF9nZUhDR2Rra1o5a21fcHBfRWF1T3RjMi1McHBMLTh3RGZUVjRnNEctU2NzQTFST18wNXVHX2lsWUZuRE53UlVpd1FjVjR5Q29PQmJBTQ?oc=5,"Fri, 11 Jul 2025 22:57:55 GMT",2025-07-11 22:57:55,Google
PepsiCo stock spikes over 7% after crushing revenue estimates — stock nears 3-month high - The Economic Times,https://news.google.com/rss/articles/CBMioAJBVV95cUxORjZrYUpaOGdsb3FYNXFFSEdaU2NMRmtrdFRDaDRZeWRoUFVYU3prVGlkVDlENm01SHdBTDlEdzRqUkZqeVVaaGRlMFhrR1huOVZvQVgza1RyeDhPbDZGZm1TU1U4aUVQSlhJZ1ZnSW1DWVRZblRzZXdldElVMHRmMG9rYVdGekVVR0djT3dkZGNoalZaTzZGTGluaVNsM1QxU19xM1Z1MlpZRXlCWjVSbFZQd1NvSW5pLVVzMmNEZ182cThtTEJZaXBVYjQwalJlekR1aXowUHA4d01IZXJkcm5uUWt2VTFUZUljXzlRMEktX3BqSDR1WmNWSGhXQnJvVUFzb2NGTm9FTDRaWmlYYUdRX2xPNmJzVDlBdFdhZknSAaYCQVVfeXFMTVZsaFNoamNQQWxwOVcwNG9id2Z1WXJ3YVRCT3hFNzlRajJhbzROanR1RE5XLUdyX0RpUU1jTlptbEF4SHJKUVRUbENadDdwS2V0N1NHSEJQUzN0dFNKNTNBMnppaExmS29FQXNOaUNIU01hNjU2Y3ZQV1JxTVVidEp3OHM2NEVPU1BrU0h0TkVsWUlLTzUtZ3RlRUFPb0NKVWZyYnU1M25LaW00YlFTYktlUHBZU1Z4S21YNHFqQW5Ka0JLN1ZLN3VONV8wbDdmY3lqcW9RNGcyTHc0cVVqdVdGV0I5VlctbXRkYk5fZzZweDRxSnROYTRqdjhramZxVDI1SVI4LVBzdkl1NDBEN1gxWmcxOW9ZMDVJT19oZzMyRkM0RlFR?oc=5,"Thu, 17 Jul 2025 15:03:20 GMT",2025-07-17 15:03:20,Google
PepsiCo's Q2 Earnings Beat and Strategic Positioning in a Slowing Global Economy - AInvest,https://news.google.com/rss/articles/CBMipwFBVV95cUxNcUROcElOd2lDd1pFVGgxT3hzWjBHOE05NUF1LVBTeUZaRGxUTnc2enpsTzZTM2ExVE04N0dMMzktSjVLV01jYktEYTc0Q295TUtWZjdvWUN0eTBuSm81aW1TVEJ5QXZwZzh1OVlydTE1RzZHUkRtUGZ0R1N4dVJlX3dkbXV5Znk1d0dBZGpiYVJXMDhXdEJ6QTlaYmIzT2ZQX0FZWVdwMA?oc=5,"Thu, 17 Jul 2025 10:32:36 GMT",2025-07-17 10:32:36,Google
"Evercore Maintains PepsiCo (PEP) Rating Ahead of Q2 Earnings, Sees Growth Below Street - Yahoo Finance",https://news.google.com/rss/articles/CBMiiwFBVV95cUxNMVhmcEpmOHl0MDlvR0Y5bGpkTDU2UVhwYW1kMnZwaC1ielBlRURnLUsybDAxY3RObmFqYzlhQVNveEYwLUhVTVNqTERiME5sa2xZOXNUdmdlSGpyMG1Jb3JZTndBaVJCQV9ycVZWUGZnTFJtcWozNUl3bDBXZFpqMjFJWlluOHo2WnRv?oc=5,"Tue, 15 Jul 2025 04:56:55 GMT",2025-07-15 04:56:55,Google
Wall Street hangs near its record as PepsiCo and United Airlines offset drops for health care stocks - AJC.com,https://news.google.com/rss/articles/CBMijAFBVV95cUxOMlZFNkl1REVxQkd3Wkw3dDZ0X0hWcGQ3S281N0o2aDZrWXNGSmdaTEw2azlyQkNrRGp4cUhDR2k0NnpOODRxSHJMOVJuZlZvQVpwZVh3OEdxa0FVVHliMHBZU2lQdnMyX00xQVZNSXBYZ1Z5amp3dkQ5NWhhYktJdlhpbzFDMlFXdTh3Uw?oc=5,"Thu, 17 Jul 2025 11:56:50 GMT",2025-07-17 11:56:50,Google
"PepsiCo Beats Q2 Earnings & Revenue Estimates, Improves 2025 EPS View - TradingView",https://news.google.com/rss/articles/CBMivwFBVV95cUxOWFZ6M1R3dkZpWUN6YkRLcnN4MEFFT2xOYUg5QWlTcGpEMU5fV2E0X1I2SU0xWXQ5R1B2V0otc2ZINGhlOHMwMzVfLTUtekdTRzlDVU9ka0ZnT2JHN3dwY1hZcmpFR2NGanJXWHBRRzdvU3BtNDg1UWowRlROdkEyVEJoUHdiNzhMaFRfRmt4LTdjNy1qQ2U4R08xYm1TRjh6Q1NEVnVVZks1d2ZueXA2bjVFZmFYR3dQQnpEUmxjcw?oc=5,"Thu, 17 Jul 2025 16:47:00 GMT",2025-07-17 16:47:00,Google
S&P 500 Gains & Losses Today: Pepsi Stock Turns Higher; Elevance Health Tumbles - MSN,https://news.google.com/rss/articles/CBMi6wFBVV95cUxPVTUxNHR2TktSMHZBdWJNU2MydEV3RXhqbEhuZUFid1ZwZkd3eEdmRk82NVpSWDc2WFhKOV9xTTRVNmw5LV9DNU9sal9ETk9wcW1OSkRydE4zaWxHVk81bXlCV24tUDc4dTZuTHNkMEpPYU5JOFA0MGNSVE9CdzRneWF3VkVIRW1mYWxxdWViRzBSdDl2ejNuSG10TURWclQzcWZmYnI5U3ZtNVpqdVEzS2xfdFZtS3p1Rkx3R1ZZTDAyZUtlSjltRWJRWFUzcmRxZ0Q3WVNJSlNxMWlGYTh6T2JDc2hmWlpDVTA0?oc=5,"Thu, 17 Jul 2025 21:09:54 GMT",2025-07-17 21:09:54,Google
Wall Street hangs near its record as PepsiCo and United Airlines fly and health care stocks sink - AJC.com,https://news.google.com/rss/articles/CBMizwFBVV95cUxOLURvZGE3VEk5dGxWOXprUXc0VC1DUmVIUTJfd2dvOGVzUDd0OGFWdElSYWY5M3RKRlYzS2N3VUpHaGpGUXpMSVJKc2xXQlJBOHlJTG9UeUN4bDI5elQ3Q19HaS1ILW5NWjl4aDUzYkVxakh0c3dVaG1aVHNuSk1VTU5Pb0hOclY2dGNVblhDS1loWnpiX0hZM3hjRTlocXRENDlzeS1aZEdBSkZjN1VDSEQ1aDBIR2xjUGpBR0EwbHBPY2J4MU1oZ01TQmJlcms?oc=5,"Thu, 17 Jul 2025 13:02:02 GMT",2025-07-17 13:02:02,Google
