title,link,published,date,source
"Coca-Cola names Jennifer Henry as new senior VP, declares dividend - Investing.com",https://news.google.com/rss/articles/CBMivgFBVV95cUxORlhCa1hOUVEwV01xakRrWV9KSTNOVmgyTW0ySkhPMkU4U1lUTEE3OHgyMnBZdWtmdlJqLWJRaTVsdTVuamRMeDBqVy1kTl90b2dsMlpOeW02MUw2d3YwWXZzaFFmZmV1anVFc0JUM1hudTNCRVplbTZTcXJtOWhKWV8yZ3paME9UdUw1bktsOTFvLWxXVHhiWFBvNkt5N1d2dUgzWUJ5Q1h6a1Z4TEhaLU1tNGF6ZkQ0YlVkUXZR?oc=5,"Thu, 17 Jul 2025 18:57:36 GMT",2025-07-17 18:57:36,Google
Trump brokers deal for Coca-Cola to use ‘REAL Cane Sugar’ in U.S. Coke products - Fortune,https://news.google.com/rss/articles/CBMikAFBVV95cUxPWXNjX0paWnBCNmF6VF9qM20zaVlvd3FoT29EOU5vZUp2ZjQ2V1QxN3RVX3h0ZDBQYTFTcDBwQVEyZTJfN1JKTUpyNk5HV004U3k2bVUta2VuM2Y0MU9XSkJ2Q0RDaDFpV3hiOGFnWlFiOXZReThCOW9EandPNjZqTktuYnlySF9WVjFKSkx4QWg?oc=5,"Wed, 16 Jul 2025 21:59:00 GMT",2025-07-16 21:59:00,Google
"Coca-Cola FEMSA, S.A.B. de C.V.'s (NYSE:KOF) Fundamentals Look Pretty Strong: Could The Market Be Wrong About The Stock? - Yahoo Finance",https://news.google.com/rss/articles/CBMic0FVX3lxTE9wSDNURWJXMmVLd1Z5SHc4OXgtQUFxQ2xBcXVIeE5rRk1vY19od25PTTZCRzVuRmoySzl0WVhubm9xU3AwYTM0dkVTNGd4OGJfa0xsRVMwd2NMYWgyTEZLTnJTNnVfRU4xcGpET21EZFV1eEk?oc=5,"Thu, 17 Jul 2025 12:45:40 GMT",2025-07-17 12:45:40,Google
Coca-Cola dodges after Trump says soda will switch back to cane sugar - NBC News,https://news.google.com/rss/articles/CBMiugFBVV95cUxQa3BVU0wtNGlYME1JSVdZczdld25iQWdySGlaRzFzN0hzRjFrY3M2a1J1RUNlWHpnOUlxUEZ1b29jOG5ESmJKekpndzNyN09pUlRKWGhFYl9URjBsR1p4UHBGS215eHVZVTFJWjQta0cyb2gwYUpVeHF4dGR3bkRGUnVnVkVlZHB3WEtzYzZ0QzdMNEZHWE0wRDdKMU56X2pBc3ZGcjI5YU9hR3RYa0k3bEtndlJzS2cwQ2fSAVZBVV95cUxNQUE0aXJ3YnRRUExERnA3MGFDSUJYZlBXcENXdjhUeHBpM3pFUXptOVlxeDhXYjcxMDJWbXZITlJJNDlaeEJtaGJsSUpGTVV6Mk1XanJLZw?oc=5,"Wed, 16 Jul 2025 23:52:46 GMT",2025-07-16 23:52:46,Google
Trump says Coca-Cola to use cane sugar in namesake beverage - Food Dive,https://news.google.com/rss/articles/CBMingFBVV95cUxNYl9CVXN6aS1hb2JCNWRyaW42YUh1VmNHMmRKV0c5TkJsanNsb2pxNjVGSTNYZWduR2ltbFczUHI2TE8tbXZuSTNhSGdNZDJXSnJMX25jZ3h6enRRYTRqWlQtVHBhaTVWQkRnRFVCUi1ZR3M2eVV4UlpnYUFibHZQTVBBVXlOS2U1UUJKVzhHMWY0eG03eUs0V3hCLUE0Zw?oc=5,"Thu, 17 Jul 2025 14:13:45 GMT",2025-07-17 14:13:45,Google
Pepsi Weighs In After Trump Says Rival Coke Will Use Cane Sugar - Newsweek,https://news.google.com/rss/articles/CBMifEFVX3lxTE03WUtKQm81YVl2Vk90UEVhejY5TlEtYklQV1hYX1Awa1JFZlRVQzNRSDRXaEdKQnRROHB0WWRtRTVRWmlJellMTnBGNlJzTzFrUWVJbE1ZTGJvanhmRkp4QldxZ3ZPdGFWUWZ6SExHUnRuTWNEdy01cVFZSkY?oc=5,"Thu, 17 Jul 2025 21:55:14 GMT",2025-07-17 21:55:14,Google
"Coca-Cola Is a Great Company, But I Think This Stock Is a Better Investment - The Motley Fool",https://news.google.com/rss/articles/CBMimAFBVV95cUxOSC03TDRUN0RLRnZpcUFxMWtybTJ3bjEwbDBwUzlqMUFtUGY5MWhZaDZIRnhuN2hnOXJxZmptUnZlMnZGUEVlRkxlRDQzZ0JzbkR1RkxKbTFrbEE0c2ZjbERPVndCdmJ2Z3d2QWtfWlFLTmZZd25tUGEwTm5qLTE1NXMwc1ByZUIyLVlqeEpJNk4tMm9PYmIzQQ?oc=5,"Mon, 14 Jul 2025 07:05:00 GMT",2025-07-14 07:05:00,Google
"Trump says Coke will shift to cane sugar. But increasingly, shoppers want no sugar in their sodas - Yahoo Finance",https://news.google.com/rss/articles/CBMifEFVX3lxTE5fTUJhSDBkU0Y0YUVvcHRjWUJrdW9RZ2V5RnFvQk4zeFB1LWItTXByODQtWENkWmtVaXp1NlpDNDN4Skx2VUpSMEpabFJRcDIxSE43UFA1TE8wWkdoalQ4V0VYa1dBRS1WQlRsRjg4NnRVNzVDbm94Z1Y4WFA?oc=5,"Thu, 17 Jul 2025 19:37:12 GMT",2025-07-17 19:37:12,Google
Is The Coca-Cola Company (KO) a Timeless Passive Income Stock? - Yahoo Finance,https://news.google.com/rss/articles/CBMigAFBVV95cUxORzQ2bFN5VExyeF9qOHJwbzA5c0RXYnZXWTVRLUNJSUljQ3hsVTZiclFzbjM0OUxVYS1mdjBNWEhuNlh0ektaME9IdGxCYWlfdmNCeW5vOWRfZTllaU9ZSXJfUEVUVUdURlduWTFieGpnMGF5NTJvUTVSa0U4Ql8wMg?oc=5,"Sun, 13 Jul 2025 19:02:15 GMT",2025-07-13 19:02:15,Google
"Coca-Cola (KO) Expands Into Music With UMG Deal, Reports Solid Q1 Growth - Yahoo Finance",https://news.google.com/rss/articles/CBMifEFVX3lxTE1JS0UtRzgybE1uYm5tZTFsbjB1TUItNDdFU2o0TDY5WFlSbTJRX0laU2tZQTRyd3FYb25sczA0TVcwV1dMQVZuaFU5Zkt3bU1aYzdPTnd2eEh1Y2E5cnVGMmZ3cUM2MXItYzJpeGJPTmJVZzByeVNQZnF4RkI?oc=5,"Tue, 15 Jul 2025 04:56:54 GMT",2025-07-15 04:56:54,Google
